,Symbol,Name,Industry,IndustryCode
422,RARE,Ultragenyx Pharmaceutical Inc,생명과학 및 메디컬 리서치,562020
423,LANC,Lancaster Colony Corp,식품 및 담배,541020
424,NEO,Neogenomics Inc,헬스케어 업체 및 서비스,561020
425,TFSL,TFS Financial Corp,은행,551010
426,EXEL,Exelixis Inc,생명과학 및 메디컬 리서치,562020
427,JOBS,51job Inc ADR,전문 및 상업 서비스,522030
428,HELE,Helen of Troy Ltd,가정용품,532040
429,PPC,Pilgrims Pride Corp,식품 및 담배,541020
430,EVBG,Everbridge Inc,소프트웨어 및 IT서비스,572010
431,IONS,Ionis Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
432,DRVN,Driven Brands Holdings Inc,"개인, 가정 용품 및 서비스",542010
433,SYNA,Synaptics Inc,"컴퓨터, 전화 및 가전제품",571060
434,DUOL,Duolingo Inc Class A,소프트웨어 및 IT서비스,572010
435,ALGM,Allegro Microsystems Inc,반도체 및 반도체 장비,571010
436,TRIP,Tripadvisor Inc,호텔 및 엔터테인먼트,533010
437,ALTR,Altair Engineering Inc Class A,소프트웨어 및 IT서비스,572010
438,CHK,Chesapeake Energy Corp,오일 및 가스,501020
439,VLY,Valley National Bancorp,은행,551010
440,OZK,Bank Ozk,은행,551010
441,WEN,Wendys Co,호텔 및 엔터테인먼트,533010
442,ADPT,Adaptive Biotechnologies Corp,생명과학 및 메디컬 리서치,562020
443,OCDX,Ortho Clinical Diagnostics Holdings PLC,헬스케어 장비 및 용품,561010
444,CELH,Celsius Holdings Inc,음료,541010
445,DADA,Dada Nexus Ltd ADR,소프트웨어 및 IT서비스,572010
446,VICR,Vicor Corp,"건설장비 및 대형차, 기차, 배",521020
447,EXPI,eXp World Holdings Inc,부동산 운영 관리,601010
448,BPMC,Blueprint Medicines Corp,생명과학 및 메디컬 리서치,562020
449,APLS,Apellis Pharmaceuticals Inc,제약,562010
450,RXRX,Recursion Pharmaceuticals Inc Class A,생명과학 및 메디컬 리서치,562020
451,WING,Wingstop Inc,호텔 및 엔터테인먼트,533010
452,VRM,Vroom Inc,소프트웨어 및 IT서비스,572010
453,DSEY,Diversey Holdings Ltd,화학,511010
454,PGNY,Progyny Inc,헬스케어 업체 및 서비스,561020
455,HLNE,Hamilton Lane Inc Class A,투자은행 및 서비스,551020
456,NOVT,Novanta Inc,전자 장비 및 부품,571040
457,DISCA,Discovery Inc Series A,미디어 및 출판,533020
458,AMEH,Apollo Medical Holdings Inc,헬스케어 업체 및 서비스,561020
459,GBCI,Glacier Bancorp Inc,은행,551010
460,VIRT,Virtu Financial Inc Class A,투자은행 및 서비스,551020
461,APPF,Appfolio Inc Class A,소프트웨어 및 IT서비스,572010
462,SIGI,Selective Insurance Group Inc,보험,553010
463,FEYE,FireEye Inc,소프트웨어 및 IT서비스,572010
464,SSB,South State Corp,은행,551010
465,PYCR,Paycor HCM Inc,소프트웨어 및 IT서비스,572010
466,SDGR,Schrodinger Inc,소프트웨어 및 IT서비스,572010
467,TTEC,TTEC Holdings Inc,소프트웨어 및 IT서비스,572010
468,ARVN,Arvinas Inc,생명과학 및 메디컬 리서치,562020
469,SHLS,Shoals Technologies Group Inc Class A,재생에너지,502010
470,LAWS,Lawson Products Inc,"건설장비 및 대형차, 기차, 배",521020
471,SPT,Sprout Social Inc Class A,소프트웨어 및 IT서비스,572010
472,TENB,Tenable Holdings Inc,소프트웨어 및 IT서비스,572010
473,NWS,News Corp Class B,미디어 및 출판,533020
474,BLDP,Ballard Power Systems Inc,재생에너지,502010
475,LBTYA,Liberty Global PLC Class A,미디어 및 출판,533020
476,BIGC,Bigcommerce Holdings Inc Series 1,소프트웨어 및 IT서비스,572010
477,JBLU,JetBlue Airways Corp,운송업,524060
478,VIR,Vir Biotechnology Inc,생명과학 및 메디컬 리서치,562020
479,LPRO,Open Lending Corp Class A,전문 및 상업 서비스,522030
480,ENSG,Ensign Group Inc,헬스케어 업체 및 서비스,561020
481,CHX,ChampionX Corp,오일 및 가스 장비 및 서비스,501030
482,NEOG,Neogen Corp,헬스케어 장비 및 용품,561010
483,LSXMA,Liberty Media Corp Series A,미디어 및 출판,533020
484,RRR,Red Rock Resorts Inc Class A,호텔 및 엔터테인먼트,533010
485,RETA,Reata Pharmaceuticals Inc Class A,생명과학 및 메디컬 리서치,562020
486,PACW,PacWest Bancorp,은행,551010
487,LESL,Leslie's Inc,레저 상품,532050
488,CRUS,Cirrus Logic Inc,반도체 및 반도체 장비,571010
489,LBRDA,Liberty Broadband Corp Series A,미디어 및 출판,533020
490,TRUP,Trupanion Inc,보험,553010
491,QRTEA,Qurate Retail Inc Series A,다양한 소매업,534020
492,CD,Chindata Group Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
493,UFPI,Ufp Industries Inc,종이 및 임산물,513010
494,ABCM,Abcam PLC ADR,제약,562010
495,GSHD,Goosehead Insurance Inc Class A,보험,553010
496,UMBF,UMB Financial Corp,은행,551010
497,NARI,Inari Medical Inc,헬스케어 장비 및 용품,561010
498,NKLA,Nikola Corporation,자동차 및 자동차 부품,531010
499,ANAT,American National Group Inc,보험,553010
500,LPSN,LivePerson Inc,소프트웨어 및 IT서비스,572010
501,ITRI,Itron Inc,"건설장비 및 대형차, 기차, 배",521020
502,OLK,Olink Holding AB (publ) ADR,사무기기,571050
503,PRVA,Privia Health Group Inc,헬스케어 업체 및 서비스,561020
504,AY,Atlantica Sustainable Infrastructure PLC,전기 유틸리티,591010
505,SLGN,Silgan Holdings Inc,용기 및 포장,513020
506,INMD,Inmode Ltd,헬스케어 장비 및 용품,561010
507,UBSI,United Bankshares Inc,은행,551010
508,PINC,Premier Inc Class A,헬스케어 업체 및 서비스,561020
509,GT,Goodyear Tire & Rubber Co,자동차 및 자동차 부품,531010
510,FFIE,Faraday Future Intelligent Electric Inc,기타 금융업,556010
511,ALKS,Alkermes Plc,생명과학 및 메디컬 리서치,562020
512,EYE,National Vision Holdings Inc,전문품 상점,534030
513,CDNA,CareDx Inc,생명과학 및 메디컬 리서치,562020
514,LGIH,LGI Homes Inc,주택건설,532030
515,FTDR,Frontdoor Inc,"개인, 가정 용품 및 서비스",542010
516,BCPC,Balchem Corp,식품 및 담배,541020
517,LIVN,LivaNova PLC,헬스케어 장비 및 용품,561010
518,IBRX,Immunitybio Inc,생명과학 및 메디컬 리서치,562020
519,ABCL,Abcellera Biologics Inc,생명과학 및 메디컬 리서치,562020
520,AMRS,Amyris Inc,화학,511010
521,LOPE,Grand Canyon Education Inc,교육서비스,631010
522,ALLK,Allakos Inc,생명과학 및 메디컬 리서치,562020
523,STEP,StepStone Group Inc Class A,투자은행 및 서비스,551020
524,FIZZ,National Beverage Corp,음료,541010
525,MTSI,MACOM Technology Solutions Holdings Inc,반도체 및 반도체 장비,571010
526,HEPS,D Market Elektronik Hizmetler ve Ticaret AS ADR,다양한 소매업,534020
527,CCMP,CMC Materials Inc,반도체 및 반도체 장비,571010
528,FROG,Jfrog Ltd,소프트웨어 및 IT서비스,572010
529,KOD,Kodiak Sciences Inc,생명과학 및 메디컬 리서치,562020
530,ALRM,Alarm.com Holdings Inc,소프트웨어 및 IT서비스,572010
531,SWTX,SpringWorks Therapeutics Inc,생명과학 및 메디컬 리서치,562020
532,ICUI,ICU Medical Inc,헬스케어 장비 및 용품,561010
533,COMM,CommScope Holding Company Inc,커뮤니케이션 및 네트워킹,571020
534,SPWR,SunPower Corp,재생에너지,502010
535,SONO,Sonos Inc,"컴퓨터, 전화 및 가전제품",571060
536,YY,JOYY Inc ADR,소프트웨어 및 IT서비스,572010
537,SAFM,Sanderson Farms Inc,식품 및 담배,541020
538,CDLX,Cardlytics Inc,미디어 및 출판,533020
539,UMPQ,Umpqua Holdings Corp,은행,551010
540,AVT,Avnet Inc,전자 장비 및 부품,571040
541,SMTC,Semtech Corp,반도체 및 반도체 장비,571010
542,CRNC,Cerence Inc,소프트웨어 및 IT서비스,572010
543,WTFC,Wintrust Financial Corp,은행,551010
544,GLPG,Galapagos NV ADR,생명과학 및 메디컬 리서치,562020
545,TIGO,Millicom International Cellular SA,통신 서비스,574010
546,QLYS,Qualys Inc,소프트웨어 및 IT서비스,572010
547,SBRA,Sabra Health Care REIT Inc,주택 및 상업용 리츠,601020
548,CERT,Certara Inc,소프트웨어 및 IT서비스,572010
549,HAIN,Hain Celestial Group Inc,식품 및 담배,541020
550,ACIW,ACI Worldwide Inc,소프트웨어 및 IT서비스,572010
551,KNSL,Kinsale Capital Group Inc,보험,553010
552,AEIS,Advanced Energy Industries Inc,반도체 및 반도체 장비,571010
553,SPSC,SPS Commerce Inc,소프트웨어 및 IT서비스,572010
554,MTTR,Matterport Inc Class A,소프트웨어 및 IT서비스,572010
555,AIMC,Altra Industrial Motion Corp,"건설장비 및 대형차, 기차, 배",521020
556,GRFS,Grifols SA ADR,제약,562010
557,ALHC,Alignment Healthcare Inc,헬스케어 업체 및 서비스,561020
558,TGTX,TG Therapeutics Inc,생명과학 및 메디컬 리서치,562020
559,ONEM,1Life Healthcare Inc,헬스케어 업체 및 서비스,561020
560,PDCE,PDC Energy Inc,오일 및 가스,501020
561,MGNI,Magnite Inc,소프트웨어 및 IT서비스,572010
562,ATRC,AtriCure Inc,헬스케어 장비 및 용품,561010
563,RCII,Rent-A-Center Inc,전문품 상점,534030
564,MMSI,Merit Medical Systems Inc,헬스케어 장비 및 용품,561010
565,EXLS,Exlservice Holdings Inc,전문 및 상업 서비스,522030
566,VIAV,Viavi Solutions Inc,커뮤니케이션 및 네트워킹,571020
567,PZZA,Papa John's International Inc,호텔 및 엔터테인먼트,533010
568,KNBE,Knowbe4 Inc Class A,소프트웨어 및 IT서비스,572010
569,FELE,Franklin Electric Co Inc,"건설장비 및 대형차, 기차, 배",521020
570,BECN,Beacon Roofing Supply Inc,주택건설,532030
571,API,Agora Inc ADR,소프트웨어 및 IT서비스,572010
572,JAMF,Jamf Holding Corp,소프트웨어 및 IT서비스,572010
573,FOCS,Focus Financial Partners Inc Class A,투자은행 및 서비스,551020
574,RXT,Rackspace Technology Inc,소프트웨어 및 IT서비스,572010
575,HWC,Hancock Whitney Corp,은행,551010
576,FRHC,Freedom Holding Corp,투자은행 및 서비스,551020
577,COKE,Coca-Cola Consolidated Inc,음료,541010
578,DIOD,Diodes Inc,반도체 및 반도체 장비,571010
579,CCOI,Cogent Communications Holdings Inc,통신 서비스,574010
580,ARNA,Arena Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
581,OPCH,Option Care Health Inc,헬스케어 업체 및 서비스,561020
582,MRCY,Mercury Systems Inc,우주항공 및 국방,521010
583,BHF,Brighthouse Financial Inc,보험,553010
584,VG,Vonage Holdings Corp,통신 서비스,574010
585,SABR,Sabre Corp,소프트웨어 및 IT서비스,572010
586,MIME,Mimecast Ltd,소프트웨어 및 IT서비스,572010
587,IHRT,iHeartMedia Inc Class A,미디어 및 출판,533020
588,URBN,Urban Outfitters Inc,전문품 상점,534030
589,SHOO,Steven Madden Ltd,섬유 및 의류,532020
590,LYEL,Lyell Immunopharma Inc,생명과학 및 메디컬 리서치,562020
591,XMTR,Xometry Inc Class A,소프트웨어 및 IT서비스,572010
592,ACVA,ACV Auctions Inc Class A,소프트웨어 및 IT서비스,572010
593,PPBI,Pacific Premier Bancorp Inc,은행,551010
594,FHB,First Hawaiian Inc,은행,551010
595,MANT,ManTech International Corp Class A,소프트웨어 및 IT서비스,572010
596,AMBA,Ambarella Inc,반도체 및 반도체 장비,571010
597,SMPL,Simply Good Foods Co,식품 및 담배,541020
598,VSAT,ViaSat Inc,커뮤니케이션 및 네트워킹,571020
599,EVCM,EverCommerce Inc,소프트웨어 및 IT서비스,572010
600,CWST,Casella Waste Systems Inc Class A,전문 및 상업 서비스,522030
601,SSRM,SSR Mining Inc,메탈&마이닝,512010
602,NSIT,Insight Enterprises Inc,"컴퓨터, 전화 및 가전제품",571060
603,CVLT,Commvault Systems Inc,소프트웨어 및 IT서비스,572010
604,NAVI,Navient Corp,은행,551010
605,HOMB,Home BancShares Inc,은행,551010
606,CVET,Covetrus Inc,헬스케어 장비 및 용품,561010
607,BLKB,Blackbaud Inc,소프트웨어 및 IT서비스,572010
608,PCH,Potlatchdeltic Corp,주택 및 상업용 리츠,601020
609,IOVA,Iovance Biotherapeutics Inc,생명과학 및 메디컬 리서치,562020
610,ZY,Zymergen Inc,"개인, 가정 용품 및 서비스",542010
611,ALGT,Allegiant Travel Co,운송업,524060
612,ISBC,Investors Bancorp Inc,은행,551010
613,ASO,Academy Sports & Outdoors Inc,전문품 상점,534030
614,EBC,Eastern Bankshares Inc,은행,551010
615,WDFC,WD-40 Co,"개인, 가정 용품 및 서비스",542010
616,KLIC,Kulicke and Soffa Industries Inc,반도체 및 반도체 장비,571010
617,CARG,CarGurus Inc Class A,소프트웨어 및 IT서비스,572010
618,ABCB,Ameris Bancorp,은행,551010
619,ACAD,ACADIA Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
620,ME,23andMe Holding Co. Class A,헬스케어 업체 및 서비스,561020
621,KTOS,Kratos Defense and Security Solutions Inc,우주항공 및 국방,521010
622,TWOU,2U Inc,소프트웨어 및 IT서비스,572010
623,CLOV,Clover Health Investments Corp Class A,헬스케어 장비 및 용품,561010
624,PAYO,Payoneer Global Inc,전문 및 상업 서비스,522030
625,FLYW,Flywire Corp,전문 및 상업 서비스,522030
626,KRTX,Karuna Therapeutics Inc,생명과학 및 메디컬 리서치,562020
627,ULCC,Frontier Group Holdings Inc,화물 및 물류 서비스,524050
628,SGRY,Surgery Partners Inc,헬스케어 업체 및 서비스,561020
629,NUVA,NuVasive Inc,헬스케어 장비 및 용품,561010
630,QFIN,360 DigiTech Inc ADR,은행,551010
631,AAON,Aaon Inc,"건설장비 및 대형차, 기차, 배",521020
632,CBRL,Cracker Barrel Old Country Store Inc,호텔 및 엔터테인먼트,533010
633,BAND,Bandwidth Inc Class A,통신 서비스,574010
634,SWIM,Latham Group Inc,화학,511010
635,CSOD,Cornerstone OnDemand Inc,소프트웨어 및 IT서비스,572010
636,FCFS,FirstCash Inc,은행,551010
637,SAVA,Cassava Sciences Inc,생명과학 및 메디컬 리서치,562020
638,DORM,Dorman Products Inc,자동차 및 자동차 부품,531010
639,ALLO,Allogene Therapeutics Inc,생명과학 및 메디컬 리서치,562020
640,VC,Visteon Corp,자동차 및 자동차 부품,531010
641,NWE,NorthWestern Corp,전기 유틸리티,591010
642,CERE,Cerevel Therapeutics Holdings Inc Class A,생명과학 및 메디컬 리서치,562020
643,COOP,Mr Cooper Group Inc,은행,551010
644,GO,Grocery Outlet Holding Corp,식품 및 약품소매,543010
645,TPTX,Turning Point Therapeutics Inc,생명과학 및 메디컬 리서치,562020
646,TSEM,Tower Semiconductor Ltd,반도체 및 반도체 장비,571010
647,ACCD,Accolade Inc,헬스케어 업체 및 서비스,561020
648,PSEC,Prospect Capital Corp,다양한 금융서비스,555010
649,PRFT,Perficient Inc,소프트웨어 및 IT서비스,572010
650,TCBI,Texas Capital Bancshares Inc,은행,551010
651,FYBR,Frontier Communications Parent Inc,통신 서비스,574010
652,CTKB,Cytek Biosciences Inc,헬스케어 장비 및 용품,561010
653,AXNX,Axonics Inc,헬스케어 장비 및 용품,561010
654,JJSF,J & J Snack Foods Corp,식품 및 담배,541020
655,ADV,Advantage Solutions Inc Class A,미디어 및 출판,533020
656,SANA,Sana Biotechnology Inc,생명과학 및 메디컬 리서치,562020
657,BLI,Berkeley Lights Inc,헬스케어 장비 및 용품,561010
658,VEON,VEON Ltd ADR,통신 서비스,574010
659,WERN,Werner Enterprises Inc,화물 및 물류 서비스,524050
660,RLAY,Relay Therapeutics Inc,생명과학 및 메디컬 리서치,562020
661,MNTV,Momentive Global Inc,소프트웨어 및 IT서비스,572010
662,PDCO,Patterson Companies Inc,헬스케어 장비 및 용품,561010
663,FA,First Advantage Corp,전문 및 상업 서비스,522030
664,IBTX,Independent Bank Group Inc,은행,551010
665,CATY,Cathay General Bancorp,은행,551010
666,VCYT,Veracyte Inc,생명과학 및 메디컬 리서치,562020
667,BBBY,Bed Bath & Beyond Inc,전문품 상점,534030
668,MMYT,MakeMyTrip Ltd,호텔 및 엔터테인먼트,533010
669,FORM,FormFactor Inc,반도체 및 반도체 장비,571010
670,TASK,Taskus Inc Class A,전문 및 상업 서비스,522030
671,SFNC,Simmons First National Corp Class A,은행,551010
672,LAUR,Laureate Education Inc Class A,교육서비스,631010
673,OSTK,Overstock.com Inc,소프트웨어 및 IT서비스,572010
674,NKTR,Nektar Therapeutics,생명과학 및 메디컬 리서치,562020
675,GOCO,Gohealth Inc Class A,보험,553010
676,SFM,Sprouts Farmers Market Inc,식품 및 약품소매,543010
677,BCRX,BioCryst Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
678,VERV,Verve Therapeutics Inc,생명과학 및 메디컬 리서치,562020
679,CSQ,Calamos Strategic Total Return Fund,다양한 금융서비스,555010
680,AGIO,Agios Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
681,DRNA,Dicerna Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
682,MGEE,MGE Energy Inc,전기 유틸리티,591010
683,ITCI,Intra-Cellular Therapies Inc,생명과학 및 메디컬 리서치,562020
684,TIGR,UP Fintech Holding Ltd ADR,투자은행 및 서비스,551020
685,AHCO,Adapthealth Corp Class A,헬스케어 장비 및 용품,561010
686,EDIT,Editas Medicine Inc,생명과학 및 메디컬 리서치,562020
687,RIOT,Riot Blockchain Inc,핀테크,573010
688,MARA,Marathon Digital Holdings Inc,핀테크,573010
689,SDC,SmileDirectClub Inc Class A,헬스케어 장비 및 용품,561010
690,REGI,Renewable Energy Group Inc,재생에너지,502010
691,CYRX,Cryoport Inc,화물 및 물류 서비스,524050
692,DOMO,Domo Inc Class B,소프트웨어 및 IT서비스,572010
693,SHCR,Sharecare Inc Class A,헬스케어 업체 및 서비스,561020
694,VERX,Vertex Inc Class A,소프트웨어 및 IT서비스,572010
695,THRM,Gentherm Inc,자동차 및 자동차 부품,531010
696,NSTG,NanoString Technologies Inc,헬스케어 장비 및 용품,561010
697,REE,Ree Automotive Holding Inc Class A,자동차 및 자동차 부품,531010
698,AUB,Atlantic Union Bankshares Corp,은행,551010
699,VRNT,Verint Systems Inc,소프트웨어 및 IT서비스,572010
700,NVMI,Nova Ltd,반도체 및 반도체 장비,571010
701,POSH,Poshmark Inc Class A,소프트웨어 및 IT서비스,572010
702,INSM,Insmed Inc,생명과학 및 메디컬 리서치,562020
703,PTCT,PTC Therapeutics Inc,생명과학 및 메디컬 리서치,562020
704,CRON,Cronos Group Inc,제약,562010
705,UNIT,Uniti Group Inc,주택 및 상업용 리츠,601020
706,SMFR,Sema4 Holdings Corp Class A,기타 금융업,556010
707,FLGT,Fulgent Genetics Inc,헬스케어 장비 및 용품,561010
708,CMPR,Cimpress PLC,전문 및 상업 서비스,522030
709,KYMR,Kymera Therapeutics Inc,생명과학 및 메디컬 리서치,562020
710,PSMT,PriceSmart Inc,다양한 소매업,534020
711,CRSR,Corsair Gaming Inc,"컴퓨터, 전화 및 가전제품",571060
712,IAS,Integral Ad Science Holding Corp,소프트웨어 및 IT서비스,572010
713,GBDC,Golub Capital BDC Inc,다양한 금융서비스,555010
714,SIMO,Silicon Motion Technology Corp ADR,반도체 및 반도체 장비,571010
